id,registered_date,permit_expires,street_address,owner_name,owner_address,owner_city,owner_state,owner_zip,agent_name,agent_address,agent_zip,building_type,property_type,building_num,unit_num,bedrooms,occup_load,efficiency,sleep_room
9492,2010-10-07,2022-01-04,1500 S Highland AVE,Yi Ju,120 W. 105th St.,New York,NY,10025,"Bettler, Richard",520 S. Walnut Street #1782,47401,Single-Family,,1,,4,3,"",""
9499,2010-10-27,2023-05-25,1504 S Highland AVE,Brian Mears,750 E. Rhorer Rd.,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,3,3,"",""
9505,2010-10-21,2021-08-28,328 S Fairview ST,Rob Decleene,1341 Squire Drive #13,South Bend,IN,46637,Gretchen Nall,P.O. Box 1327,47402,Single-Family,,1,,2,3,"",""
9506,2010-11-09,2022-04-10,111 E 6th ST UNIT F,"Saeedi, Gul M.",925 S. Brighton Crest,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,1,5,"",""
9552,2011-02-24,2021-08-29,342 S Wilmington CT,Charles R Hardy,3978 W Coffey Ln,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,2,5,"",""
9573,2011-06-16,2021-10-29,807 W Howe ST,Sasa Luna Llc C/O Jason & Melody Kimery,4015 E. Saratoga Dr.,Bloomington,IN,47408,Choice Realty & Management,1715 S. Walnut Street,47401,Single-Family,House,1,,2,3,"",""
9580,2011-05-31,2022-05-08,620 W 15th ST,"Stone, Michael M.",620 W. 15th St,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,4,3,"",""
9593,2011-04-21,2022-03-25,722 W 4th ST,Michael & Kathleen Merritt,2804 N. Blue Slopes Drive,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,3,3,"",""
9596,2011-08-19,2024-04-02,1615 S Buffstone CT,"Amine, Laila",18 N. Paterson Apt 711,Madison,WI,53703,Choice Realty & Management,1715 S. Walnut Street,47401,Single-Family,,1,,4,3,"",""
9596,2011-08-19,2024-04-02,1615 S Buffstone CT,"Thompson, Michael",18 N. Paterson Apt 711,Madison,WI,53703,Choice Realty & Management,1715 S. Walnut Street,47401,Single-Family,,1,,4,3,"",""
9614,2011-06-07,2023-03-04,510 S Mitchell ST,College Rentals Inc.,3330 Dundee Road Suite C4,Northbrook,IL,60062,Property Stars Llc - Kelly Jones,340 S Walnut St Suite #2,47401,Multi-Family,,1,,4,3,"",""
9620,2011-06-20,2022-05-20,721 S Pleasant Ridge RD,Carole K. Papadopoulos,263 Barefoot Beach Blvd #304,Bonita Springs,FL,34134,Karen Papadopoulos,9057 E S.R. 46,47408,Single-Family,House,1,,3,3,"",""
9623,2011-06-16,2023-02-05,2442 S Woolery Mill DR,Sustainable Living Llc,1900 E Atwater Ave,Bloomington,IN,47401,Mackie Properties,P.O. Box 236,47429,Single-Family,,1,,2,3,"",""
8973,2003-08-02,2023-09-14,3175 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Single-Family,Condo,1,,1,5,"",""
8974,2003-08-20,2023-09-14,3177 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Single-Family,Condo,1,,1,5,"",""
8976,2003-08-20,2023-09-14,3181 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Single-Family,Condo,1,,1,5,"",""
8977,2003-08-20,2023-09-14,3183 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Single-Family,Condo,1,,1,5,"",""
8978,2003-08-20,2023-09-14,3185 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Single-Family,Condo,1,,1,5,"",""
8979,2003-08-20,2023-09-14,3187 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Single-Family,Condo,1,,1,5,"",""
9007,2008-10-24,2022-01-25,1428 W 6th ST,Chad Ward,330 Clark Drive #3,Coralville,IA,52241,Chester Ward,836 Easton Trail,46825,Single-Family,,1,,3,3,"",""
3200,1996-06-26,2022-01-29,581 E Graham PL,Misty Flinn,7505 S. Rockport Rd,Bloomington,IN,47403,No Agent,,,Single-Family,Condo,1,,3,5,"",""
7718,2008-10-24,2023-11-01,505 W 13th ST,Gaar Properties Llc,4079 E. Bethel Lane,Bloomington,IN,47408,Hannah Laughlin,4079 E Bethel Lane,47408,Single-Family,Apartment,1,,3,3,"",""
9020,2008-11-18,2023-08-08,411 E State Road 45 46 Bypass,Atlantis Properties Asset Management Company Llc,786 Latitude Circle,Chattanooga,TN,37402,Sean Gillenwater,305 E Lookout Lane,47408,Single-Family,,1,,5,5,"",""
8875,2003-08-20,2023-09-14,3092 E Covenanter DR,Hays Building Llc,3321 S. Cheekwood Lane,Bloomington,IN,47401,"Renaissance Rentals, Llc",3321 S. Cheekwood Lane,47401,Single-Family,Condo,1,,1,5,"",""
9026,2008-12-04,2021-10-09,917 W Kirkwood AVE,"Joseph Christine, Llc",3756 Sterling Ave.,Bloomington,IN,47401,Parker Real Estate Management,P O Box 1112,47402,Single-Family,House,1,,2,3,"",""
9032,2008-12-08,2022-05-01,111 N Elm ST,"Lee, James",111 N. Elm Street,Bloomington,IN,47404,Mike Avila,P.O. Box 8024,47407,Single-Family,House,1,,2,3,"",""
9034,2008-12-09,2023-07-03,1002 E Southdowns DR,"Bangert, Byron C.",2201 Wimbleton Lane,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,3,3,"",""
9038,2008-12-15,2021-10-19,3842 E Lydia LN,Casa De Jang Llc,484 E. Carmel Dr. #114,Carmel,IN,46032,Ivy Hsia (Ivysellsrealty),885 S. College Mall Rd #121,47401,Single-Family,House,1,,2,3,"",""
8901,2008-07-01,2024-03-21,1902 E 2nd ST,B & B Rentals,1205 N. Walnut St.,Bloomington,IN,47404,Hallmark Rentals & Mgmt. Inc.,1205 N. Walnut St.,47404,Single-Family,House,1,,3,3,"",""
9044,2009-01-15,2023-06-13,3406 S Oaklawn CIR,"Repay, Judith & Joseph",1 Sycamore Court,Portage,IN,46368,Mackie Properties,P.O. Box 236,47429,Single-Family,,1,,2,3,"",""
9052,2009-08-11,2022-03-31,1339 N Lismore DR,"Crescent Pointe Housing Partners, L.P.","3333 Founders Road, Suite 120",Indianapolis,IN,46268,"Crestline Property Management, Llc","3333 Founders Road, Suite 120",46268,Single-Family,,1,,4,3,"",""
9053,2009-08-11,2022-03-31,1299 N Lismore DR,"Crescent Pointe Housing Partners, L.P.","3333 Founders Road, Suite 120",Indianapolis,IN,46268,"Crestline Property Management, Llc","3333 Founders Road, Suite 120",46268,Single-Family,,1,,4,3,"",""
7487,2004-02-17,2021-10-05,4415 E Moores PIKE,"Meyer, Darlene A.",517 N. Grandview Dr.,Bloomington,IN,47408,No Agent,,,Single-Family,Mobile,1,,2,3,"",""
7656,2004-08-30,2023-12-28,431 N Hillsdale DR,"Franks, Karen",2204  Belhaven Ct.,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,3,3,"",""
7661,2004-08-13,2022-04-05,2026 E 3rd ST,Danny Hogg,5309 Mecklenburg Rd.,Greensboro,NC,27407,Daniel Miller,P.O. Box 1641,47402,Single-Family,House,1,,2,3,"",""
7490,2004-02-24,2022-06-04,1604 W Arlington RD,Brian Burton,12924 E Green Hills Ct,Solsberry,IN,47459,No Agent,,,Single-Family,Mobile,1,,2,3,"",""
7550,2004-02-09,2022-01-09,2618 E Oaklawn CT,"Rigby, Martin & Jennifer",13652 Carlsbad Dr.,Santa Ana,CA,92705,Costley & Co. Rental Mgmt. Inc.,P.O. Box 5925,47407,Single-Family,Condo,1,,3,5,"",""
7467,2004-02-27,2021-10-22,2101 W Fountain DR,Karen Cherrington,1211 West 6th Street,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,2,3,"",""
7673,2004-08-25,2024-03-04,1321 S Palmer AVE,"Kumar, Satish",3805 S. Callery Court,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,3,3,"",""
7676,2004-09-13,2022-04-28,1025 W 7th ST,Jill Snyder,3610 S. Leonard Springs Rd.,Bloomington,IN,47403,No Agent,,,Single-Family,House,1,,2,3,"",""
7588,2004-04-06,2024-01-07,3551 S Oaklawn CIR,Sustainable Living Llc,1900 E Atwater Ave,Bloomington,IN,47401,Mackie Properties,P.O. Box 236,47429,Single-Family,Condo,1,,3,5,"",""
7544,2004-05-10,2023-06-13,3512 S Oaklawn CIR,"Tai, Nienlo & Datchen",P.O.Box 6372,Bloomington,IN,47407,No Agent,,,Single-Family,Condo,1,,3,5,"",""
7681,2004-12-01,2024-07-11,612 W Cherokee DR,Linda L. Braunlin,6465 W. Tarkington Lane,Bloomington,IN,47403,No Agent,,,Single-Family,House,1,,3,3,"",""
7630,2004-06-15,2023-04-02,2702 N Skyline DR,K&M Rental Property Management Llc,3990 Dixie Highway,Bedford,IN,47421,No Agent,,,Single-Family,House,1,,5,3,"",""
7691,2004-11-29,2021-09-19,3722 W Parkview DR,Mary E Connors,3722 W Parkview Dr,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,3,3,"",""
7665,2004-10-04,2022-08-27,606 W 12th ST,"Krueger, Nancy",7345 S. Burch Rd,Bloomington,IN,47403,"Contompasis, Margaret K.",714 W. 8th St.,47404,Single-Family,House,1,,2,3,"",""
7696,2005-02-17,2023-03-11,304 S Wilmington CT,Batoo Rentals Llc,1108 E Azalea Lane,Bloomington,IN,47401,No Agent,,,Single-Family,Condo,1,,2,5,"",""
1837,1985-09-24,2022-10-26,110 N Union ST,57ub Llc,Po Box 6277,Fishers,IN,46038,David M. Kerber,Po Box 7284,47407,Single-Family,House,1,,4,3,"",""
7429,2004-03-01,2022-07-31,1306 W 15th ST,Thomas L. Orman,4101 W. Breezewood Court,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,1,3,"",""
158,1981-01-20,2024-01-04,329 N Clark ST,"Unger, Aaron F.",1718 E Hunter Avenue,Bloomington,IN,47401,"Unger, T. Kent",600 S. Pleasant Ridge Rd,47401,Single-Family,House,1,,3,3,"",""
4020,1994-07-07,2022-08-24,1316 N Lincoln ST,Varsity Properties,2015 N. Dunn St.,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,6,5,"",""
8541,1998-01-09,2023-04-18,414 E Melrose AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,Condo,1,,4,5,"",""
5561,1998-08-07,2022-07-30,3252 S Walnut Springs DR,Andrew Held,770 3rd Ave. S.W.,Carmel,IN,46032,Timothy Roberts,3296 Walnut Springs Dr.,47401,Single-Family,Condo,1,,2,5,"",""
5601,1998-08-07,2024-05-20,3294 S Walnut Springs DR,Andrew Held,770 3rd Ave. S.W.,Carmel,IN,46032,Timothy Roberts,3296 Walnut Springs Dr.,47401,Single-Family,Condo,1,,2,5,"",""
5573,1998-08-07,2024-02-05,3264 S Walnut Springs DR,Andrew Held,770 3rd Ave. S.W.,Carmel,IN,46032,Timothy Roberts,3296 Walnut Springs Dr.,47401,Single-Family,Condo,1,,2,5,"",""
5529,1998-08-07,2024-05-20,3220 S Walnut Springs DR,Andrew Held,770 3rd Ave. S.W.,Carmel,IN,46032,Timothy Roberts,3296 Walnut Springs Dr.,47401,Single-Family,Condo,1,,2,5,"",""
5585,1998-08-07,2021-12-21,3276 S Walnut Springs DR,Andrew Held,770 3rd Ave. S.W.,Carmel,IN,46032,Timothy Roberts,3296 Walnut Springs Dr.,47401,Single-Family,Condo,1,,2,5,"",""
5683,1998-09-11,2023-03-15,1200 S Fess AVE,"James, David R.",5997 E. Boshears Road,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,2,3,"",""
5806,1998-12-31,2021-08-18,312 E Dixie ST,Michael J. Plaza,1613 S Nancy St,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,4,3,"",""
2337,1973-05-23,2024-03-20,310 N Jefferson ST,"Stasny & Horn, Igp",P.O. Box 7676,Bloomington,IN,47407-7676,No Agent,,,Single-Family,House,1,,2,3,"",""
5811,1992-03-18,2022-05-07,1700 S Buffstone CT,"Capital Square, Llc",P.O. Box 313,Clinton,IN,47842,Marcella Speth,P.O. Box 313,47482,Single-Family,Condo,1,,2,5,"",""
5812,1992-03-18,2022-03-17,1701 S Buffstone CT,"Capital Square, Llc",P.O. Box 313,Clinton,IN,47842,Marcella Speth,P.O. Box 313,47482,Single-Family,Condo,1,,2,5,"",""
5813,1992-03-18,2022-05-07,1702 S Buffstone CT,"Capital Square, Llc",P.O. Box 313,Clinton,IN,47842,Marcella Speth,P.O. Box 313,47482,Single-Family,Condo,1,,2,5,"",""
5815,1992-03-18,2023-08-15,1712 S Buffstone CT,"Capital Square, Llc",P.O. Box 313,Clinton,IN,47842,Marcella Speth,P.O. Box 313,47482,Single-Family,Condo,1,,2,5,"",""
5815,1992-03-18,2023-08-15,1712 S Buffstone CT,No Agent,,,,,Marcella Speth,P.O. Box 313,47482,Single-Family,Condo,1,,2,5,"",""
5817,1992-03-18,2024-03-04,1714 S Buffstone CT,"Capital Square, Llc",P.O. Box 313,Clinton,IN,47842,No Agent,,,Single-Family,Condo,1,,2,5,"",""
5820,1992-03-18,2022-05-07,1719 S Buffstone CT,"Capital Square, Llc",P.O. Box 313,Clinton,IN,47842,Marcella Speth,P.O. Box 313,47482,Single-Family,Condo,1,,2,5,"",""
9592,2011-05-17,2022-07-11,1001 S Walnut ST,Cream & Crimson Management Llc,3732 E. Commodore Trail,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,4,5,"",""
9530,2011-01-02,2022-01-07,787 E Sherwood Hills DR,Jeffrey & Lisa Chudy,1899 S Copper Rd,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,2,5,"",""
9660,2011-07-11,2023-02-21,3236 S Southern Oaks DR,Deb Tomaro,8570 S. Old State Road 37,Bloomington,IN,47403,No Agent,,,Single-Family,House,1,,3,3,"",""
9662,2011-07-14,2022-11-07,3465 S Oaklawn CIR,Khem Bissessur,9032 Lucerne Ave,Culver City,CA,90232,Action Property Mgmt & Realty,1203 S Walnut St,47401,Single-Family,Condo,1,,3,3,"",""
9666,2011-07-07,2022-09-11,1411 N Woodburn AVE,"Minnemann, Darren & Pam",1423 Windswept Drive,Greenwood,IN,46143,Peek & Associates C/O Mark Kleinbauer,899 S. College Mall Road #385,47401,Single-Family,House,1,,2,3,"",""
9672,2011-08-01,2022-02-18,404 E Grimes LN,Park C Law - Atticus Holdings Llc,2600 S Henderson St Ste. #169,Bloomington,IN,47401,Choice Realty & Management,1715 S. Walnut Street,47401,Single-Family,,1,,1,3,"",""
9682,2011-08-04,2021-08-24,1220 E Thornton DR,Omi Jabinitoosi,4518 E Wiltshire,Bloomington,IN,47408,"Noori, Narges",Po Box 14,47402,Single-Family,House,1,,3,3,"",""
9700,2011-09-15,2022-06-19,301 E 15th ST,Geels Apartments,2640 Rock Creek Dr.,Bloomington,IN,47401,"Geels, Carol & Donald",2640 E. Rockcreek Dr,47401,Single-Family,,1,,3,3,"",""
9718,2011-09-09,2024-08-08,2504 S Bryan ST LOT 1W,J & J Quality Rentals Llc,P.O. Box 424,Bloomington,IN,47402,"Mckamey, Jeff",2905 N. Kinser Pike,47404,Single-Family,,1,,2,3,"",""
9719,2011-09-09,2024-08-08,2504 S Bryan ST LOT 1E,J & J Quality Rentals Llc,P.O. Box 424,Bloomington,IN,47402,"Mckamey, Jeff",2905 N. Kinser Pike,47404,Single-Family,,1,,2,3,"",""
9720,2011-09-09,2024-07-12,3501 S Roxbury CIR,"Booher, Alexis",1863 Jamar Drive,Costa Mesa,CA,92626,Pyramid Properties,P.O. Box 1745,47402,Single-Family,House,1,,3,3,"",""
9622,2011-06-15,2023-02-05,216 E Cottage Grove AVE,Allen & Deborah Rosenberg,12546 Scottish Bend,Carmel,IN,46033,No Agent,,,,House,1,,5,5,"",""
9436,2010-08-16,2023-10-23,527 S Washington ST,"Nonte, Stephen",10500 E. State Road 54,Bloomfield,IN,47424,No Agent,,,Single-Family,,1,,3,3,"",""
9605,2011-05-25,2022-03-16,2314 S Rogers ST,"N & T Rentals, Llc",5850 S. Rockport Rd.,Bloomington,IN,47403,Nancy L. Thompson,5850 S. Rockport Rd.,47403,Single-Family,House,1,,2,3,"",""
9577,2011-09-22,2022-12-04,307 E 7th ST,"James, Milka & Natalie Mccrory",3306 E. Gosport Ct.,Bloomington,IN,47401,No Agent,,,,Condo,1,,2,5,"",""
1990,2003-06-02,2023-04-09,283 E Varsity LN,Varsity Properties,2015 N. Dunn St.,Bloomington,IN,47408,No Agent,,,Single-Family,Condo,1,,3,5,"",""
2803,1988-04-12,2022-10-24,319 E 12th ST,Tariq Khan,1201 W. Allen Street # 19,Bloomington,IN,47403,No Agent,,,Single-Family,House,1,,5,5,"",""
3679,1992-08-13,2021-11-16,702 E Moody DR,"Yukon Properties, Llc",3690 E. Sterling Ave.,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,3,3,"",""
4197,1995-03-22,2021-08-27,300 E 11th ST,"B. Venturas, Llc",3756 Sterling Avenue,Bloomington,IN,47401,Parker Real Estate Management,P O Box 1112,47402,Single-Family,House,1,,2,3,"",""
2290,1987-12-17,2021-10-01,812 N Washington ST,Melissa Laney,800 N Washington St,Bloomington,IN,47408,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,3,3,"",""
2290,1987-12-17,2021-10-01,814 N Washington ST,Melissa Laney,800 N Washington St,Bloomington,IN,47408,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,3,3,"",""
2290,1987-12-17,2021-10-01,812 N Washington ST,Melissa Laney,800 N Washington St,Bloomington,IN,47408,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,3,3,"",""
2290,1987-12-17,2021-10-01,814 N Washington ST,Melissa Laney,800 N Washington St,Bloomington,IN,47408,Jeanne Walters Real Estate,107 E. 6th St.,47408,Multi-Family,Apartment,1,,3,3,"",""
4998,1997-03-06,2021-10-25,900 E Maxwell LN,"Shaw, David W.",4124 Hector Dr.,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,4,3,"",""
1934,1987-10-28,2023-07-17,230 E Varsity LN,Varsity Properties,2015 N. Dunn St.,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,5,"",""
4797,1998-05-21,2022-07-12,505 W Hoosier Court AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,Condo,1,,5,5,"",""
4810,1998-04-03,2022-10-12,533 W Hoosier Court AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,Condo,1,,2,5,"",""
4804,1998-05-21,2022-07-12,519 W Hoosier Court AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,Condo,1,,3,5,"",""
2170,1988-10-24,2022-09-13,468 E Varsity LN,Varsity Properties,2015 N. Dunn St.,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,5,"",""
4903,1996-11-22,2024-06-28,3220 E John Hinkle PL UNIT B,Distinct Management,120 S. Kingston Dr. #13,Bloomington,IN,47408,David Bilfeld,120 S. Kingston Dr #13,47408,Single-Family,Condo,1,,3,5,"",""
4887,1996-04-01,2021-10-25,3200 E John Hinkle PL UNIT J,Shing-Shong Shei,3625 E Tamarron Dr,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,5,"",""
4887,1996-04-01,2021-10-25,3200 E John Hinkle PL UNIT J,"Shei, Hwamei",3625 E. Tamarron Drive,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,5,"",""
53,1984-02-21,2022-02-14,2414 S Brittany LN,"Brokaw, David",3616 Katelyn Way,Indianapolis,IN,46208,Parker Real Estate Management,P O Box 1112,47402,Single-Family,Condo,1,,2,5,"",""
5013,1997-03-26,2023-10-10,1411 W Allen ST,"Fenoglio, Chris",6941 Garden Circle,Huntington Beach,CA,92648,Mackie Properties,P.O. Box 236,47429,Single-Family,Condo,1,,4,3,"",""
3976,1994-03-31,2023-01-17,406 E 20th ST,"Cj Satellite, Llc",P.O. Box 337,Clear Creek,IN,47426,"Tempo Properties, Inc C/O Dave Thornbury",P.O. Box 5727,47402,Multi-Family,,1,,5,5,"",""
3976,1994-03-31,2023-01-17,406 E 20th ST,"Cj Satellite, Llc",P.O. Box 337,Clear Creek,IN,47426,"Tempo Properties, Inc C/O Dave Thornbury",P.O. Box 5727,47402,Multi-Family,,1,,5,5,"",""
3985,1993-12-22,2023-08-06,322 E 16th ST,"Smith, Janine M.",322 East 16th Street,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,3,3,"",""
3990,1994-01-06,2022-11-15,519 S Washington ST,"Nonte, Stephen",10500 E. State Road 54,Bloomfield,IN,47424,No Agent,,,Single-Family,,1,,3,3,"",""
3997,1994-06-06,2024-06-18,925 W Cottage Grove AVE,Richard E. Deckard,P.O. Box 110,Bloomington,IN,47402,No Agent,,,Single-Family,House,1,,4,3,"",""
4006,1994-03-08,2023-06-21,919 N Maple ST,"Crown Management Bloomington, Inc.",1015 N. College Ave. Ste 8,Bloomington,IN,47404,Theresa Burgess,1015 N College Ave #8,47404,Single-Family,House,1,,2,3,"",""
4008,1994-03-31,2023-01-15,404 E 20th ST,"Cj Satellite, Llc",P.O. Box 337,Clear Creek,IN,47426,"Tempo Properties, Inc C/O Dave Thornbury",P.O. Box 5727,47402,Single-Family,,1,,5,5,"",""
4012,1994-12-15,2021-08-30,205 E 19th ST,Robert J. Bland,700 Ransom Lane,Bloomington,IN,47403,No Agent,,,Single-Family,House,1,,5,5,"",""
4015,1994-03-21,2023-07-03,114 E 19th ST,Steven M. Dunphy,3400 Broadway,Gary,IN,46408,Costley & Co. Rental Mgmt. Inc.,P.O. Box 5925,47407,Single-Family,,1,,4,5,"",""
4016,1994-03-18,2023-07-25,303 E 18th ST,"Schultz, Abram J.",872 S Romans Way,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,4,5,"",""
4016,1994-03-18,2023-07-25,1400 N Lincoln ST,"Schultz, Abram J.",872 S Romans Way,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,4,5,"",""
4016,1994-03-18,2023-07-25,303 E 18th ST,"Schultz, Abram J.",872 S Romans Way,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,4,5,"",""
4016,1994-03-18,2023-07-25,1400 N Lincoln ST,"Schultz, Abram J.",872 S Romans Way,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,4,5,"",""
4022,1994-04-29,2022-01-24,1510 N Lincoln ST,Jeffrey B. & Angela D. Brown,2105 S  6th St,Lafayette,IN,47905,No Agent,,,Single-Family,House,1,,3,5,"",""
4033,2007-08-23,2021-12-14,305 E 18th ST,John J. Stevens,505 S. Meadowbrook Dr,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,4,5,"",""
4036,1994-03-18,2023-06-07,1307 N Lincoln ST,"Bevis, Jason T.",114 Treehouse,Irvine,CA,92603,"Weddle, Molly",4602 Eagleview Dr,47401,Multi-Family,House,1,,4,5,"",""
4056,1994-03-21,2023-01-11,405 E 19th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Single-Family,House,1,,2,5,"",""
4057,1994-03-21,2023-01-11,403 E 19th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Single-Family,House,1,,2,5,"",""
4058,1994-03-21,2022-04-05,407 E 19th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Multi-Family,Apartment,1,,3,5,"",""
4058,1994-03-21,2022-04-05,407 1/2 E 19th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Multi-Family,Apartment,1,,3,5,"",""
4058,1994-03-21,2022-04-05,407 E 19th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Multi-Family,Apartment,1,,3,5,"",""
